GeneID	TCGA-V1-A9O5-01A-11R-A41O-07	TCGA-M7-A720-01A-12R-A32O-07	TCGA-V1-A9OT-01A-11R-A41O-07	TCGA-KK-A6E3-01A-21R-A30B-07	TCGA-EJ-A7NH-01A-12R-A33R-07	TCGA-HC-8266-01A-11R-2263-07	TCGA-VP-A872-01A-11R-A352-07	TCGA-KK-A7B2-01A-12R-A32O-07	TCGA-G9-6356-01A-11R-1789-07	TCGA-X4-A8KS-01A-12R-A36G-07	TCGA-KK-A8I4-01A-11R-A36G-07	TCGA-ZG-A9M4-01A-11R-A41O-07	TCGA-HC-A6AP-01A-11R-A30B-07	TCGA-EJ-7791-01A-11R-2118-07	TCGA-XQ-A8TA-01A-11R-A36G-07	TCGA-HC-7818-01A-11R-2118-07	TCGA-ZG-A9L5-01A-12R-A41O-07	TCGA-EJ-A65E-01A-11R-A29R-07	TCGA-M7-A71Z-01A-12R-A32O-07	TCGA-EJ-7314-01A-31R-2118-07	TCGA-ZG-A9L1-01A-11R-A41O-07	TCGA-EJ-7318-01B-11R-A32O-07	TCGA-2A-A8W1-01A-11R-A37L-07	TCGA-KK-A8I6-01A-11R-A36G-07	TCGA-G9-7519-01A-11R-2263-07	TCGA-CH-5767-01A-11R-1789-07	TCGA-EJ-5497-01A-02R-1580-07	TCGA-YL-A9WK-01A-11R-A37L-07	TCGA-HC-8213-01A-11R-A29R-07	TCGA-YL-A8HJ-01A-11R-A36G-07	TCGA-J4-A67Q-01A-21R-A30B-07	TCGA-ZG-A8QY-01A-11R-A37L-07	TCGA-ZG-A9LN-01A-11R-A41O-07	TCGA-EJ-7792-01A-11R-2118-07	TCGA-G9-7522-01A-11R-2263-07	TCGA-KK-A8IK-01A-11R-A36G-07	TCGA-EJ-A46E-01A-31R-A250-07	TCGA-Y6-A8TL-01A-21R-A37L-07	TCGA-CH-5790-01A-11R-1580-07	TCGA-TP-A8TV-01A-11R-A41O-07	TCGA-V1-A9O7-01A-21R-A41O-07	TCGA-J9-A8CK-01A-11R-A352-07	TCGA-HC-8261-01A-11R-2263-07	TCGA-G9-7523-01A-11R-2263-07	TCGA-KK-A7AV-01A-11R-A32O-07	TCGA-VP-A87E-01A-31R-A352-07	TCGA-KK-A6E2-01A-11R-A311-07	TCGA-H9-7775-01A-11R-2118-07	TCGA-EJ-A65F-01A-21R-A311-07	TCGA-CH-5772-01A-11R-1580-07	TCGA-M7-A723-01A-12R-A32O-07	TCGA-EJ-7783-01A-11R-2118-07	TCGA-EJ-A7NK-01A-12R-A352-07	TCGA-KK-A6E4-01A-11R-A30B-07	TCGA-G9-6366-01A-11R-2118-07	TCGA-KK-A8ID-01A-11R-A36G-07	TCGA-VN-A88O-01A-11R-A352-07	TCGA-HC-7821-01A-12R-2118-07	TCGA-EJ-5503-01A-01R-1580-07	TCGA-YL-A9WJ-01A-11R-A37L-07	TCGA-YL-A8S8-01A-11R-A37L-07	TCGA-EJ-5530-01A-01R-1580-07	TCGA-G9-6362-01A-11R-1789-07	TCGA-2A-A8VT-01A-11R-A37L-07	TCGA-EJ-7786-01A-11R-2118-07	TCGA-HC-A6AO-01A-11R-A30B-07	TCGA-HC-8257-01A-11R-2263-07	TCGA-KC-A7FE-01A-12R-A33R-07	TCGA-CH-5745-01A-11R-1580-07	TCGA-2A-AAYU-01A-11R-A41O-07	TCGA-YJ-A8SW-01A-11R-A37L-07	TCGA-J4-A6G1-01A-11R-A311-07	TCGA-ZG-A9L6-01A-11R-A41O-07	TCGA-G9-6384-01A-11R-1789-07	TCGA-EJ-5514-01A-01R-1580-07	TCGA-V1-A9OF-01A-11R-A41O-07	TCGA-EJ-5522-01A-01R-1580-07	TCGA-XK-AAIW-01A-11R-A41O-07	TCGA-J4-AATZ-01A-11R-A41O-07	TCGA-HC-7750-01A-11R-2118-07	TCGA-FC-A4JI-01A-11R-A250-07	TCGA-KK-A8IM-01A-11R-A36G-07	TCGA-V1-A9OX-01A-11R-A41O-07	TCGA-KK-A7AP-01A-12R-A33R-07	TCGA-EJ-7794-01A-11R-2118-07	TCGA-YL-A9WX-01A-21R-A41O-07	TCGA-KK-A8IC-01A-11R-A36G-07	TCGA-2A-AAYO-01A-11R-A41O-07	TCGA-FC-7708-01A-11R-2118-07	TCGA-EJ-AB27-01A-11R-A41O-07	TCGA-YL-A8SO-01B-31R-A37L-07	TCGA-EJ-8468-01A-21R-2403-07	TCGA-EJ-7789-01A-11R-2118-07	TCGA-G9-6369-01A-21R-1965-07	TCGA-HC-A8CY-01A-11R-A36G-07	TCGA-G9-6342-01A-11R-1965-07	TCGA-2A-AAYF-01A-11R-A41O-07	TCGA-XK-AAJR-01A-11R-A41O-07	TCGA-HC-8260-01A-11R-2263-07	TCGA-XK-AAJA-01A-11R-A41O-07
CTC-510F12.7	0.41969608668	1.42527789709	3.04506650252	2.72954220975	1.70172468761	2.11354252334	1.19345291247	1.90106818342	1.41252000897	3.24356985458	1.12482124755	0.975511481758	2.89906686812	1.32027356441	0.70633675583	0.725032088743	1.0234488646	0.85401480615	1.03280151399	0.815837552266	1.62496851471	1.45746307869	1.04550815336	1.12489820448	2.94128978914	0.678554586556	0.727133694217	1.7245485693	1.20492524297	1.44285644957	9.16101810668	1.21331095409	1.97760020721	1.4015304545	1.30096835345	1.26556744308	1.56167557495	2.19177247089	0.394548629554	0.413563401854	1.88767645081	0.898456642672	0.876264416609	1.65945173503	1.30745172697	1.36681666944	0.678995919128	0.827748197536	1.78577863745	2.05219235562	3.06533493895	1.44251619602	2.53382944527	1.61671744866	0.926368320383	0.619945439553	1.38127082603	0.934998370349	1.39575472454	0.81061611488	0.726210243881	0.757554916207	2.00911702355	1.11039713928	0.854334472913	0.938650880194	1.16553634989	2.84675453831	1.22044872076	1.81839696298	0.293141560118	1.19283118769	1.38431142475	1.25832780201	0.567577909387	1.47935747509	1.26766378848	0.752482271111	0.631572737105	2.40874457358	0.465847126259	0.927676246421	1.89303545028	1.21363537291	0.620009255359	1.16003253998	0.654409656713	3.42430388857	1.50834258897	1.12746128859	0.807780494513	1.22364891321	0.970387752297	1.27796301333	0.94170179828	1.03027055865	1.69417385995	1.55676159762	0.684019805059	1.57981252468
ZNF18	6.10486523468	3.27490337777	9.80196102508	4.25179464914	4.71590171563	4.10940234575	2.93517129839	3.69614687406	3.45392093826	8.31004448339	3.00477567294	2.06729408634	6.2192876867	4.41556084906	1.52110239962	3.61959392079	3.02690195646	6.57634066371	2.50599965885	3.78008274597	3.07276582748	4.69730825782	5.67201363539	4.43057274967	4.75637417057	8.25278939647	4.1049992951	6.32534871158	4.04766358152	2.40634525299	4.61142546735	4.85742609476	3.96255951214	4.13232583455	3.53597357467	2.35041456841	4.20898874305	8.7318417693	1.61596940568	8.07504358399	2.68679880155	2.05046180668	6.94697503167	2.15012684707	6.26771046145	6.3968343441	2.79790252532	3.32839785406	3.3411259662	5.42181194654	4.17391771373	4.23272182617	4.42790901786	4.75558737672	4.93008357054	3.68869594786	7.20535432225	2.95376334101	3.98541698125	5.05587809511	4.6979310692	2.88149208389	1.95085274588	3.00228514426	8.47398296364	3.94304806489	4.22604840518	5.21275770077	4.23648536297	4.55836190722	3.90786204918	3.21846469655	5.23256045494	2.89358328651	1.95387841789	9.78630174464	3.31876231656	3.8879662746	3.92635152538	5.09640676077	2.28987966302	3.66884465965	8.15665906284	1.40749238338	5.58414876396	3.68749387584	2.32321704749	6.26198861872	3.7256449506	5.51377980777	4.89410744166	4.63219816381	3.31021738113	8.85388219807	4.41639769193	3.0501732997	7.0823567027	4.54644152915	4.92481390744	7.63717127664
GANC	0.949301489692	1.28533319664	0.553655573741	0.613684427949	1.0202153313	1.35904569522	1.09781258929	0.839660952756	1.11904744693	0.746475659022	1.24745801317	1.60387481514	0.613350871663	1.13014116956	0.723197124082	1.23901292279	0.626956639685	1.20126901593	0.596481640106	0.994394040747	0.949798102155	0.868331905209	1.14159869457	1.2052537551	1.00461935758	0.571280574353	1.25225358686	0.827470302844	0.871865036332	1.33328601063	0.767114207229	0.85096870587	0.947378189461	1.47358403513	1.14610139201	0.447742471164	1.31833798803	1.03275578598	1.26006852466	0.632334271655	1.07849809283	0.826456580691	1.21891201505	0.951588736298	1.17426987499	1.33006355227	0.945181521348	1.11171062584	0.773165794915	1.04992147044	0.806214628225	1.40633477144	1.12667279128	0.96140128532	0.840237328217	0.750284525484	0.923400389299	0.846874834282	0.984863381875	1.40758249341	0.837773047796	1.23375271014	0.602985507057	1.4948831508	1.15914581263	0.485468162851	1.31084389257	1.00159128969	1.27752638194	1.22080088561	0.703705068677	1.33114982937	0.911360996812	1.12206056854	1.24960223598	1.13797265039	1.29553063531	0.881356605347	0.944507714144	1.07744170226	0.459382933892	1.65423974108	0.921812775139	0.447632308647	1.37983189963	1.42001540157	1.27110244014	1.15708104177	1.41245397541	1.11849111195	0.71409824466	1.5418552223	1.05197030107	0.347995255179	1.09910067858	0.813375326104	0.943335169634	0.848004211999	1.33628125038	1.02801252507
RFC4	5.83922742049	2.61302080104	2.81758842762	3.25804215999	3.24679313538	3.26746096205	4.02099323599	4.10965959968	1.7544399264	2.73629109466	3.38243012172	5.79821630633	5.16118382062	2.48746235616	14.7755532391	2.44988633089	3.29755201409	5.40999525071	3.48170562489	2.21565615164	4.42989081001	3.03943096617	3.91217499344	3.45400062095	2.37081500481	2.03968994275	2.84650054111	3.07576404787	2.02338589142	2.72750641695	2.63061798984	4.50756843207	3.46940603586	2.45586539405	1.51656092484	8.27132689181	3.88039296877	2.83760127411	2.42396618007	3.26726280187	5.31279218067	2.97589079473	3.24442967145	1.79527157691	3.91114185032	2.24648597242	2.92314628047	2.71220797458	3.43098956889	2.41144939071	1.94231435687	2.71322890192	2.66506101234	4.90887995344	3.12015883403	4.97108995538	3.0582056385	1.92797087826	2.20922011409	4.12268694575	6.1178395494	1.89889215783	1.14488570723	3.18668251765	2.79932082883	3.9982706495	1.63754433652	3.00914293875	2.18177156983	2.90626661456	7.09176956578	4.05669379862	2.36714597713	1.77203399227	4.77513391457	3.54945797629	2.82447504635	8.37228907125	2.69024276339	1.71826659573	7.95488879484	3.02641741659	3.20709789161	3.05630862135	2.71209053553	3.34395226257	4.75307683376	2.71871851814	1.97690012995	3.54438974872	4.19808970493	4.59969594719	4.05691130901	1.56503563583	3.41194990118	1.81857330444	2.60903905013	2.6498745974	2.64749557431	3.06569570368
TUT1	4.64441735117	6.49833079239	10.3020817002	7.25432472871	8.43922076585	5.91190350402	7.09029452426	7.53490320299	5.8715593363	8.77546618021	5.77854226969	8.75815259829	7.57402170416	3.70893559268	7.28877093005	4.02255600215	6.58610154332	5.55690444128	8.66740903472	5.22743460837	4.63626367122	7.69171498175	5.21644536914	6.80902015699	5.93660650341	5.18105618429	3.43406086181	6.93024487139	5.69898983363	4.25871863037	11.1948365342	3.75586303319	3.14687490102	3.50723718485	4.75175467238	8.90532250152	6.70606140389	5.13124786988	5.58817433974	7.38991577454	5.0732124237	7.39105616142	4.23710982556	3.83036612595	7.0653095061	4.37002857065	5.23157502756	5.47976306436	5.62387834762	4.48579243916	6.82658095036	3.66376986473	5.6384222847	12.9600467832	6.2923735697	4.04333079864	5.61095470804	4.85152928755	4.66293171874	5.23131713257	4.35838507696	4.91754345897	7.39704989913	6.57683634976	5.07095469995	8.59813828729	5.61631980598	7.03132684417	4.96963433799	6.79503732665	3.90997444079	6.03600109859	3.5643708893	5.43918806946	3.20872009185	7.53101935006	3.70831097938	6.51290773828	6.80260747204	4.62366939506	3.38359377209	5.35121751702	9.45999166145	8.41685480242	4.06446292719	5.2092527714	5.27391339463	7.66220205869	4.61857019841	4.88728458607	5.49511931537	3.35256087318	4.90233616557	6.62912005887	8.49974336059	7.33957249079	6.67047408675	5.32562455573	6.61299438739	6.97855738687
MYL2	0	0.134569714044	0	0.0468570458355	0	0.0554131292996	0.187060390737	0	0	0	0.0261611118633	2.93997100577	0.12541337729	0.0614138904006	0.107214266052	0.0108905639859	0	0	0.0716008052877	0	54.3153719645	0	0	0.026162901729	14.3250962556	0	0.0413891309831	0.113036089644	0	163.513408924	6.53249729929	0.75901366997	0.0594102852265	125.532831484	0.189403093477	0	0.150128772844	3.6037744522	0.0177793114089	0	851.150465282	0.154905328707	0	389.561924616	0.0872843310414	1033.90403186	0	0.0110519487951	0.0146311792649	0	0	0.0300015017048	7.07005388697	0.0259033534766	0.00982220880427	10.1936215567	41.7137414811	0.0348689199333	0.0973874619508	0.0508220024779	19.8828888833	18.6707993238	0.645558558405	0.0552134280608	81.0124135599	0.0260294579338	0.0381977271255	84.0121569245	0.828180456967	7.21083847065	0.0234838482653	0.0593123817059	0.0155951016326	0.0868646008229	5.87355133939	0	0.00913983730017	0.0117943176631	0.0310474783659	11.9398214408	0.012918272845	0	0	0.100003351055	0.245864169471	0.0298707770678	0.0524253779484	4.44721781515	0.0118207912147	0.153376968581	0.0161780152882	0	1.54181720724	0	0.0652851551671	0.0119810251598	0.0135721873917	0.019024115693	0.0205490531256	0.0196386639733
USP47	7.66013786585	8.39828690191	6.01849754054	5.16670530322	8.33699702514	9.2514573356	7.27018808883	6.43328723856	8.36227896071	5.41312745456	7.84447199319	11.2897225465	4.8392089535	10.5110013773	3.73473035848	9.39588434452	9.77820659615	8.5718932495	7.46216431345	8.41173095153	15.9829328322	5.59842007445	9.68168285304	8.79828981778	6.52324194641	6.71315426497	10.579222124	7.29210422471	8.06879609765	9.13143628438	5.18302550552	8.40592633822	7.48215783721	10.3624667454	10.0162338666	4.83711005104	8.07694277931	7.22885155198	10.3823785188	6.83457360389	7.53915884488	7.36915864976	8.70928402429	9.17320151096	7.74997559671	7.98193147988	12.1158296286	10.1475907452	10.9639668891	9.36372457353	6.00647990603	14.4007154407	8.37806459565	3.30101304914	8.23076978016	8.44172683411	7.34939498799	7.54636802714	9.48629638781	7.71570504773	7.40378746116	11.3974673501	6.78833446007	20.9922339238	9.26990951015	4.79610841682	8.42532039357	8.52175436665	8.34322875765	13.3468837777	7.5232690455	8.43455237715	9.28011974053	11.868422981	11.6549161118	7.23428806276	13.9345084649	11.6915766622	12.0819044384	6.83226898849	10.6391250526	10.0705471446	6.38204640968	7.60947483139	10.434411812	9.19321753132	9.34777425001	7.24249612974	9.84060210314	8.31722282792	10.7960544407	10.4999341455	8.96567794034	4.82784945553	9.69192824725	9.60837844403	7.38882629097	9.30031694958	10.3154570795	9.13929176505
NEK6	19.6575602992	12.3260144063	4.53185953661	6.62888822368	7.73654464459	15.0936824646	14.7999692092	6.18233555584	8.7561640866	6.56782552644	12.631057235	3.26037615236	9.67644096869	22.5227312896	28.6334876691	21.6133408306	4.87898109528	10.5554422601	7.9181449406	13.6286709052	5.38045130425	8.73465720075	3.63836837369	12.6036981621	5.63420399609	14.5708943828	21.2186966909	12.4071688735	8.30059611826	13.2570143871	9.36235916397	14.9839937761	23.5572469128	16.1785363335	10.4188662152	6.76475930882	5.61046410261	19.9041451218	18.3574709584	20.5811613935	10.7406598718	9.262350123	19.5309602191	10.6020527516	9.88928507891	18.1017476472	6.67260187193	10.8697304458	13.7044981798	13.1859255953	8.23933982774	15.4454031159	11.5430008062	6.16348577957	15.6453316331	7.35515515322	8.70858368412	11.202068598	12.1790855802	19.3842983993	16.2314359773	17.4209573138	1.17926433991	10.457303327	22.25650832	8.05073639551	9.61076943056	11.8419789242	20.3487888017	8.96626848164	10.9258564197	10.7629020958	10.7908998214	14.4782066486	20.5886104385	10.0320585766	14.7809597736	16.5618803245	19.9455773996	9.89146498502	12.7849155762	10.6436284312	7.24229471509	1.82237946472	27.1908503433	9.86027658982	9.81614485069	7.09738199127	14.4203380849	12.6691666811	14.3206517299	10.2272878302	16.360817371	18.7505573233	8.63226648424	8.5966661668	12.4825056743	7.29127324533	12.5213625426	5.00576612226
GRAMD1C	0.377322407632	1.47771805519	0.900104608222	0.470981071668	1.19627336407	1.51882253151	1.65307857508	0.987692191196	0.891698395076	1.37801752264	0.599633173542	0.804218956305	0.854963782869	1.41300676629	2.14675163335	0.766894170993	1.01057576469	1.67887963162	0.129794098636	0.650657393011	0.175623036862	1.09134091741	5.09796947223	1.65993466399	0.323432717087	1.80190256921	1.34184685567	0.563983399792	0.857174847769	0.685786006831	0.398520791217	0.863300547306	0.846550946137	1.11040340869	0.56280053364	1.06788181959	2.94060939282	1.25965311231	0.765447820361	2.05871962591	0.800201341795	0.579281122657	1.42057107457	0.699349580194	1.02541551682	1.18022893351	0.433764328424	1.32535128361	0.696218692265	0.769261958038	0.679811253569	1.19751834895	1.79913564259	0.647905391214	1.16932050823	1.41319545165	1.34157867121	0.431519618043	0.813379733243	1.78496836781	2.20955431793	0.641035847617	0.112522492519	0.897423118889	1.43498536753	1.24767513042	0.907701965579	0.860086959981	0.945067280724	0.815059476528	0.728606378044	1.02090696935	0.646947244025	0.659462472453	1.79999764006	1.41534241092	1.60902776899	0.390598096348	0.456382833384	0.908134311974	0.445834162752	1.23932595391	1.19761680636	2.13091988299	2.11351824068	1.44395045819	1.0280110745	0.764127009006	1.17236410724	0.70711414838	1.46069217226	0.935484344257	1.67568944009	0.42560060783	2.5307714371	0.693323250686	1.73403365674	0.807434207479	1.49179972021	2.33624451963
VMAC	6.25202792095	4.99717474214	4.37231926641	5.37962126057	7.42162540273	5.25697031529	5.67425370878	4.01998552457	3.54208462041	3.79645742558	5.21666962648	5.0065118902	4.45430777437	4.77326112293	2.76146895263	5.41593448381	6.87407406213	6.51119984192	2.04212866417	3.2741112907	7.70249494503	4.61016726773	4.81915247995	6.25252725699	2.47316277097	4.90995931344	4.64347855579	4.2347912839	6.11191418246	4.97245959124	5.83326311632	3.5214293849	5.33103196941	4.15476649895	3.16640965768	6.70504898448	5.20486930866	5.67111106458	5.93030746258	7.40728218623	5.29038893637	4.58654473258	5.19196385834	2.22501236329	6.09701576146	5.5130006757	5.90814478788	6.14398133016	5.46375230087	2.97512321689	4.25191427023	6.22418022501	7.40725805563	8.52269745716	4.01216748562	7.3449904711	6.30147691851	6.54570379482	5.77683931908	6.62560854532	7.40181303983	5.35771247852	3.86278926524	10.709592358	5.26817238556	3.5389207559	5.25484810228	4.75710534607	6.70114509974	5.97686626333	8.49291184577	3.96032509278	4.84366974699	3.48175209669	4.2109754236	6.01890627754	5.04234362102	2.75808077832	7.3979777177	3.57457855017	5.15975532982	6.61593389251	4.59229449648	5.09105347316	4.80137202873	6.59415294433	4.54586639037	5.70925719487	3.9999795365	5.69978483552	4.66301504186	7.50792392555	6.02054022683	4.30104858959	6.82470273798	5.33561720021	6.83153101886	5.55232405155	6.23951850239	8.00418446926
HOXB13-AS1_2	0.782794980284	0.822823571392	3.8996548063	0	1.93413616115	0.931761507483	0.629077165885	0.2810672924	0.398247099858	2.05420114063	2.19947125666	3.07490853731	0.937245650861	0.258165798536	8.33789463493	0.549368449958	4.43133503104	1.4790873715	1.68553599411	0.570621421884	0.788009422935	0.736228777403	1.77452420893	1.53973521657	0.356585996659	0.357670748254	1.15991762138	0.712755343034	2.08683701693	1.12130819363	0.305118701016	1.08158256801	0.998972944178	0.55406719256	1.36490483236	0	1.57774219609	0.648094118162	1.49477914437	0.557090892484	0.170784805113	1.42074786329	1.77055896525	0.346867093188	1.4676698627	0.53453363974	1.60062343899	0.743345889328	1.23010284931	0.857919494771	0.546506701171	1.34525252089	1.53593858967	0.871120183584	0.990951732697	3.34039188829	0.239225388212	1.56350515059	0.818776068993	0	0.695066724651	1.83683685856	0.529509639595	4.1778160566	0.19918244359	0.875361029773	2.56915083185	0.236387024913	2.39347986232	1.9595784007	1.57950623888	0.249331678653	0.52445749194	0.4868707256	0	2.6034570619	1.69053138804	2.37983120847	0.696076798919	0.912572211132	1.30331019369	1.22246118356	1.04318788562	3.36307565769	0.18791638542	1.33939089272	1.10190377725	1.06447180075	0.993822076199	0.644751330888	2.17624264914	0.824158595865	0.217860258975	0.387333234286	3.29327338287	0.604376158061	0	0.959660947181	1.3821140917	5.61374846467
SELE	0.190150034742	0.167166882607	0.702703337179	13.1071982849	0.212607333744	3.03701414364	3.33404037753	2.40822869835	1.26288194294	2.52475689031	5.23397405452	3.76077229041	2.06970822573	3.88583164418	0.0995268745659	15.4282071367	0.313141232292	0.531310120144	0.204186444776	8.9013208195	19.1207865506	1.09904424579	0.953913886174	0.252584699026	2.75605589021	14.3940438662	2.10652171204	10.472140389	2.90786059903	1.94924205595	1.12657676979	2.14769036688	6.41510575396	10.124384615	13.8434393499	0.17908991851	9.8391237978	3.52642356814	1.42070851807	0.521612039571	22.0311281138	0.497804022329	0.534874857746	2.46646333821	5.54347069753	42.4331689692	2.45606802067	0.137887825272	5.45457383409	15.1865784154	1.72337342179	1.77054009537	1.48696275067	6.09807877696	0.571877488488	10.1685700016	5.52790652787	1.11521224795	0.814847372479	19.9355373432	16.0735506539	4.16443165642	0.0935447782054	1.04969336907	7.62879619497	2.16888116433	2.15968366274	2.29684666518	5.7160200055	1.3501217378	0.240672311044	9.87989691879	6.05482456916	19.2064926394	2.37760858404	0.0511038463623	1.68332480038	0.0805820709085	0.295130490098	0.875949902114	0.168847601975	2.78593171363	1.44669796526	0.219085858344	9.34520275281	6.39172086294	1.70527119779	2.46819320213	2.31403396316	4.69283346006	1.55706957699	8.31366613246	0.465703031235	3.35978845383	4.45270672958	0.822136117302	3.41887692583	1.01156845316	3.94942492933	2.53185853521
ERCC3	9.00206294665	7.62754448892	4.72036853773	5.31468175901	8.62717240262	6.71259194654	6.58197803235	6.48448561582	6.09550521569	4.04036110618	7.41900288412	7.05164706752	4.14152782791	7.09762347787	9.05632429897	7.39743434907	6.67502395981	8.25039372484	8.32236447238	7.2402074373	8.01201473671	7.50769818011	8.76174539342	8.54375167394	6.65986140618	3.43107300073	6.50729301314	6.62021723967	7.27717794975	6.73493972031	4.12077214449	4.8556787895	6.49433647293	6.99984280118	7.22840763468	5.24155055414	7.98796740075	7.27746382704	8.09471076497	4.78619435193	5.70464170268	7.23562065439	8.35184218832	5.59191372647	8.06355789176	6.77744020439	9.07931377552	7.63518977002	6.36791385835	7.75100877957	3.60069717099	7.97806451698	7.75278544546	5.02677306585	7.40020420409	5.0953839581	7.1817071246	7.27462441544	6.91047666013	8.26080028157	6.17192203899	8.35120446485	3.00191399245	10.3717204859	6.9692863187	4.15787618438	5.59313612897	7.46904426629	7.09656151094	8.06121862458	6.59277388732	6.86839543962	6.96824794115	6.12782165784	8.01375780852	7.71539301968	7.46974784042	8.78617861644	6.51355204825	5.99256985016	6.01466824288	8.35128792498	4.68102549405	7.68117551095	7.64043495727	7.61347625152	7.51804783052	7.29003534319	6.87852176193	7.49819401436	4.29316129416	6.64772269928	3.95089182257	2.10898000387	8.83296770158	7.17019918692	7.41810540544	9.35640248564	8.20801815699	8.10820492556
PKIB	13.3944158558	2.12161173926	0.546088024449	8.19435799124	3.86996300076	3.43057645937	10.3410058069	2.59373024988	5.47502732782	3.0197372412	2.86027394102	2.81356612263	4.72268579929	3.48523828023	9.02556214038	3.70823703722	0.962188480517	5.86463314433	0.841084144911	1.81810758983	9.93139847891	8.35352586354	15.5499110032	3.81049856668	11.23105624	5.61361738191	4.49508634845	2.96628338128	7.88652009447	3.99613068658	6.14264755516	3.0683287292	16.9873428056	6.71273714063	4.86426311322	9.31159262563	1.60863505028	5.28474299062	2.46246571284	3.64203040637	6.19930928069	2.96196123597	4.11190651999	5.28851034912	2.45937336258	2.29606495252	1.55964843836	9.52639342958	5.44062447285	6.73249323803	4.24999726134	1.47636760487	1.33401099886	5.71044408806	28.1706615165	0.551865443083	2.32052808828	2.74911766644	1.72307988296	4.77498035432	3.43401846829	2.38074287764	1.26846255884	1.36399851149	4.47533700178	1.57014058837	5.6239475268	3.9946101098	5.66948885379	3.65365448313	1.86392781686	7.93829347165	3.22445084752	2.30582656582	34.5580565549	2.66945378812	3.80490468082	20.4870390724	14.9087602845	2.34763987532	7.13118020754	6.11658025758	4.03779366917	4.99555638424	5.74787601279	2.09821320246	3.35483466447	8.20894785331	4.64420700993	3.97468906115	5.91951316736	2.20772204286	3.60440657484	3.10357525532	9.49291810085	5.83402614814	2.93546007546	12.9252236662	1.81855527669	2.27185352176
SIN3A	4.45519908677	6.1253872781	3.73036600936	2.79814790409	6.10573843789	9.59544880306	4.41914964037	4.31452851643	7.03288452303	3.35372708505	5.54228606369	5.80171529647	2.90487446908	7.34410485117	5.66373372403	6.45464916235	5.7300973049	5.90708514688	4.53418869736	7.08788512016	5.27165205256	3.97826922051	4.98133379737	5.86887270454	3.85020100464	4.94953070503	6.89428655872	5.50457980895	3.80404095347	6.00255104089	2.49269703418	5.26085304687	5.50848987293	7.06605854968	6.11691751298	3.8119355678	7.23085595927	5.66563222353	6.98091748803	5.370136105	6.48077112304	4.73457123414	5.44386100158	4.6973709411	6.16315271275	5.11966301661	6.9650833964	5.00428833468	7.66670268746	6.53732174882	4.62114796702	9.30248923854	6.34792947641	2.61351794418	3.9490059172	3.86884132172	5.70285432198	6.85568382566	7.5518334323	5.73633610623	5.16151090999	7.43441022679	2.25765510874	10.6282191177	6.36644862698	2.60916000509	7.60347337251	6.31172149029	6.63775114356	7.02622862479	6.93997218448	6.14325385832	6.56677382404	9.67571998016	10.2638808277	5.37186454714	8.31996460987	7.77974332478	6.99740802305	5.75771289076	5.8323994599	7.29783705257	4.80234596562	5.99237738508	8.14536723583	7.96495527321	6.33014652705	4.54201988314	7.07708577298	6.06585034326	5.1454429005	6.92066879693	6.95777753126	3.57249824328	6.97037853222	5.47083453124	4.95346585258	6.36483390432	5.67375148529	5.0550942978
KLHL7	4.6347866109	3.69039166528	2.86397801469	3.07385138471	4.55258316335	4.71303721757	3.76791938199	2.8546667572	5.56503260585	2.75175405717	6.43443394291	7.2992004657	2.89550013239	5.15535104798	4.20036088612	4.43770908388	4.41433967591	5.20244805937	2.83203579164	6.02447335041	10.3114255956	3.89911595075	5.18429999369	5.38340765997	3.08414589482	3.8438469354	5.92227738375	5.26456469123	5.34659693405	4.32406654167	2.45187446397	4.10144191809	3.65018860777	5.04941365198	5.11462640124	6.06167197082	3.80895457491	4.76962784215	5.79511446884	4.5788519336	4.48132464353	3.94133875123	4.14455128743	4.08759257226	4.05131717208	2.95960367783	6.47702037801	4.9295320344	5.23150590498	7.36121880678	3.909232197	5.95254250184	3.72211871586	4.65844647849	7.22850624942	4.73385673965	3.87490282438	4.09988622403	4.28154066817	3.81314981612	7.09664503017	5.98174267521	2.98034643027	5.91463103909	4.60997702268	2.49609829446	4.92078192338	4.64999305332	4.62442998282	5.80957728198	4.34101560748	4.85032331624	4.17836604992	5.02119026134	6.28946839682	4.68555950413	8.04939236379	6.24276271789	6.71463893709	4.80165896372	4.98507848924	7.36269028772	3.42608826318	3.11549146314	4.60772785474	3.9305985779	4.22650117652	4.44777776413	4.95347027134	4.41982238403	6.42073968265	6.30155907993	7.15007750311	4.40683371601	4.99583886089	5.4894222259	4.33225143515	4.58188530209	4.77091955491	4.34567558176
